date,time,heartRate
2019-12-26,06:58,48
2019-12-26,07:00,47
2019-12-26,07:02,50
2019-12-26,07:04,48
2019-12-26,07:06,74
2019-12-26,07:08,48
2019-12-26,07:10,44
2019-12-26,07:14,51
2019-12-26,07:16,59
2019-12-26,07:18,50
2019-12-26,07:20,75
2019-12-26,07:22,74
2019-12-26,07:24,48
2019-12-26,07:26,47
2019-12-26,07:28,49
2019-12-26,07:30,49
2019-12-26,07:32,45
2019-12-26,07:34,47
2019-12-26,07:36,46
2019-12-26,07:38,49
2019-12-26,07:40,48
2019-12-26,07:42,56
2019-12-26,07:44,53
2019-12-26,07:46,48
2019-12-26,07:48,57
2019-12-26,07:50,48
2019-12-26,07:52,48
2019-12-26,07:54,48
2019-12-26,07:56,45
2019-12-26,07:58,47
2019-12-26,08:00,75
2019-12-26,08:02,70
2019-12-26,08:03,82
2019-12-26,08:06,84
2019-12-26,08:07,104
2019-12-26,08:08,86
2019-12-26,08:14,70
2019-12-26,08:20,75
2019-12-26,08:30,74
2019-12-26,08:40,73
2019-12-26,08:48,105
2019-12-26,08:50,103
2019-12-26,08:51,93
2019-12-26,08:52,86
2019-12-26,09:00,94
2019-12-26,09:01,105
2019-12-26,09:10,55
2019-12-26,09:20,55
2019-12-26,09:27,55
2019-12-26,09:29,73
2019-12-26,09:31,54
2019-12-26,09:33,75
2019-12-26,09:35,73
2019-12-26,09:37,54
2019-12-26,09:39,79
2019-12-26,09:40,90
2019-12-26,09:41,106
2019-12-26,09:42,82
2019-12-26,09:43,91
2019-12-26,09:44,76
2019-12-26,09:45,85
2019-12-26,09:46,98
2019-12-26,09:47,116
2019-12-26,09:48,118
2019-12-26,09:49,76
2019-12-26,09:50,75
2019-12-26,09:52,78
2019-12-26,09:53,81
2019-12-26,09:55,106
2019-12-26,09:59,94
2019-12-26,10:01,106
2019-12-26,11:17,80
2019-12-26,11:18,103
2019-12-26,11:24,75
2019-12-26,11:26,97
2019-12-26,11:27,98
2019-12-26,11:28,96
2019-12-26,11:29,96
2019-12-26,11:30,103
2019-12-26,11:31,103
2019-12-26,11:32,106
2019-12-26,11:34,75
2019-12-26,11:35,87
2019-12-26,11:36,101
2019-12-26,11:37,112
2019-12-26,11:41,67
2019-12-26,11:42,65
2019-12-26,11:45,81
2019-12-26,11:46,75
2019-12-26,11:47,76
2019-12-26,11:52,78
2019-12-26,11:59,49
2019-12-26,12:00,105
2019-12-26,12:01,108
2019-12-26,12:02,81
2019-12-26,12:37,86
2019-12-26,12:40,102
2019-12-26,12:41,75
2019-12-26,12:42,75
2019-12-26,12:44,75
2019-12-26,12:45,73
2019-12-26,12:48,71
2019-12-26,12:49,72
2019-12-26,12:54,94
2019-12-26,13:04,79
2019-12-26,13:14,79
2019-12-26,13:15,88
2019-12-26,13:16,99
2019-12-26,13:17,94
2019-12-26,13:34,74
2019-12-26,13:44,59
2019-12-26,13:46,57
2019-12-26,13:48,60
2019-12-26,13:50,58
2019-12-26,13:52,64
2019-12-26,13:54,57
2019-12-26,13:56,55
2019-12-26,13:58,54
2019-12-26,14:00,56
2019-12-26,14:02,59
2019-12-26,14:04,63
2019-12-26,14:06,57
2019-12-26,14:08,56
2019-12-26,14:10,56
2019-12-26,14:12,72
2019-12-26,14:14,53
2019-12-26,14:16,76
2019-12-26,14:18,56
2019-12-26,14:20,49
2019-12-26,14:22,48
2019-12-26,14:24,56
2019-12-26,14:26,66
2019-12-26,14:28,54
2019-12-26,14:30,55
2019-12-26,14:32,55
2019-12-26,14:34,56
2019-12-26,14:36,78
2019-12-26,14:38,55
2019-12-26,14:40,74
2019-12-26,14:42,55
2019-12-26,14:44,64
2019-12-26,14:46,55
2019-12-26,14:48,55
2019-12-26,14:50,56
2019-12-26,14:52,55
2019-12-26,14:54,75
2019-12-26,14:56,59
2019-12-26,14:58,78
2019-12-26,15:00,71
2019-12-26,15:02,72
2019-12-26,15:04,93
2019-12-26,15:06,68
2019-12-26,15:08,71
2019-12-26,15:10,66
2019-12-26,15:12,67
2019-12-26,15:14,64
2019-12-26,15:16,64
2019-12-26,15:17,94
2019-12-26,15:18,77
2019-12-26,15:19,86
2019-12-26,15:26,58
2019-12-26,15:36,63
2019-12-26,15:46,92
2019-12-26,15:56,74
2019-12-26,16:05,72
2019-12-26,16:07,80
2019-12-26,16:16,84
2019-12-26,16:17,70
2019-12-26,16:18,70
2019-12-26,16:27,79
2019-12-26,16:37,86
2019-12-26,16:39,118
2019-12-26,16:40,116
2019-12-26,16:42,78
2019-12-26,16:47,85
2019-12-26,16:57,72
2019-12-26,17:07,81
2019-12-26,17:17,70
2019-12-26,17:27,79
2019-12-26,17:34,105
2019-12-26,17:36,78
2019-12-26,17:37,93
2019-12-26,17:38,95
2019-12-26,17:47,75
2019-12-26,17:55,76
2019-12-26,17:57,74
2019-12-26,17:59,68
2019-12-26,18:01,63
2019-12-26,18:03,74
2019-12-26,18:13,79
2019-12-26,18:14,73
2019-12-26,18:24,68
2019-12-26,18:34,63
2019-12-26,18:38,88
2019-12-26,18:39,86
2019-12-26,18:44,56
2019-12-26,18:54,74
2019-12-26,19:04,77
2019-12-26,19:14,73
2019-12-26,19:24,76
2019-12-26,19:34,94
2019-12-26,19:44,50
2019-12-26,19:48,97
2019-12-26,19:49,100
2019-12-26,19:50,99
2019-12-26,19:51,86
2019-12-26,19:52,87
2019-12-26,19:53,94
2019-12-26,19:54,78
2019-12-26,19:55,88
2019-12-26,19:56,93
2019-12-26,19:57,99
2019-12-26,19:58,101
2019-12-26,19:59,95
2019-12-26,20:00,86
2019-12-26,20:01,71
2019-12-26,20:02,79
2019-12-26,20:03,77
2019-12-26,20:04,73
2019-12-26,20:14,71
2019-12-26,20:24,70
2019-12-26,20:34,77
2019-12-26,20:44,74
2019-12-26,20:54,48
2019-12-26,21:04,79
2019-12-26,21:14,75
2019-12-26,21:24,75
2019-12-26,21:28,77
2019-12-26,21:29,81
2019-12-26,21:30,91
2019-12-26,21:31,91
2019-12-26,21:32,83
2019-12-26,21:33,89
2019-12-26,21:34,95
2019-12-26,21:35,93
2019-12-26,21:36,92
2019-12-26,21:37,88
2019-12-26,21:38,77
2019-12-26,21:39,84
2019-12-26,21:40,89
2019-12-26,21:41,105
2019-12-26,21:43,79
2019-12-26,21:45,79
2019-12-26,21:47,81
2019-12-26,21:57,70
2019-12-26,22:07,71
2019-12-26,22:12,75
2019-12-26,22:13,82
2019-12-26,22:14,99
2019-12-26,22:17,94
2019-12-26,22:27,75
2019-12-26,22:37,74
2019-12-26,22:47,75
2019-12-26,22:57,72
2019-12-26,23:04,76
2019-12-26,23:07,57
2019-12-26,23:17,71
2019-12-26,23:27,70
2019-12-26,23:39,59
2019-12-26,23:41,55
2019-12-26,23:51,75
2019-12-27,00:11,58
2019-12-27,00:21,76
2019-12-27,00:31,56
2019-12-27,00:35,78
2019-12-27,00:36,95
2019-12-27,00:37,89
2019-12-27,00:38,83
2019-12-27,00:41,68
2019-12-27,00:52,71
2019-12-27,00:54,76
2019-12-27,01:01,71
2019-12-27,01:02,91
2019-12-27,01:03,91
2019-12-27,01:11,73
2019-12-27,01:17,52
2019-12-27,01:19,51
2019-12-27,01:21,55
2019-12-27,01:23,76
2019-12-27,01:25,55
2019-12-27,01:27,48
2019-12-27,01:29,48
2019-12-27,01:31,75
2019-12-27,01:33,74
2019-12-27,01:35,55
2019-12-27,01:37,51
2019-12-27,01:39,55
2019-12-27,01:41,54
2019-12-27,01:43,56
2019-12-27,01:45,55
2019-12-27,01:47,48
2019-12-27,01:49,52
2019-12-27,01:51,52
2019-12-27,01:53,48
2019-12-27,01:55,53
2019-12-27,01:57,48
2019-12-27,01:59,55
2019-12-27,02:01,74
2019-12-27,02:03,50
2019-12-27,02:05,51
2019-12-27,02:07,48
2019-12-27,02:09,55
2019-12-27,02:11,55
2019-12-27,02:13,55
2019-12-27,02:15,55
2019-12-27,02:17,57
2019-12-27,02:19,52
2019-12-27,02:21,59
2019-12-27,02:23,52
2019-12-27,02:25,64
2019-12-27,02:27,59
2019-12-27,02:29,64
2019-12-27,02:31,53
2019-12-27,02:33,53
2019-12-27,02:35,53
2019-12-27,02:37,52
2019-12-27,02:39,56
2019-12-27,02:41,49
2019-12-27,02:43,48
2019-12-27,02:45,48
2019-12-27,02:47,55
2019-12-27,02:49,55
2019-12-27,02:51,55
2019-12-27,02:53,55
2019-12-27,02:55,49
2019-12-27,02:57,55
2019-12-27,02:59,55
2019-12-27,03:01,55
2019-12-27,03:03,48
2019-12-27,03:05,48
2019-12-27,03:07,55
2019-12-27,03:09,48
2019-12-27,03:11,49
2019-12-27,03:13,55
2019-12-27,03:15,51
2019-12-27,03:17,53
2019-12-27,03:19,55
2019-12-27,03:21,75
2019-12-27,03:23,75
2019-12-27,03:25,51
2019-12-27,03:27,75
2019-12-27,03:29,75
2019-12-27,03:31,94
2019-12-27,03:33,75
2019-12-27,03:35,75
2019-12-27,03:37,94
2019-12-27,04:01,48
2019-12-27,04:11,71
2019-12-27,04:13,55
2019-12-27,04:15,53
2019-12-27,04:17,55
2019-12-27,04:19,48
2019-12-27,04:21,54
2019-12-27,04:23,48
2019-12-27,04:25,50
2019-12-27,04:27,52
2019-12-27,04:29,55
2019-12-27,04:31,52
2019-12-27,04:33,55
2019-12-27,04:35,55
2019-12-27,04:39,48
2019-12-27,04:41,48
2019-12-27,04:43,54
2019-12-27,04:45,48
2019-12-27,04:47,73
2019-12-27,04:49,48
2019-12-27,04:51,59
2019-12-27,04:53,48
2019-12-27,04:55,48
2019-12-27,04:57,48
2019-12-27,04:59,55
2019-12-27,05:01,55
2019-12-27,05:03,55
2019-12-27,05:05,48
2019-12-27,05:07,55
2019-12-27,05:09,55
2019-12-27,05:11,48
2019-12-27,05:55,54
2019-12-27,06:03,52
2019-12-27,06:05,49
2019-12-27,06:07,48
2019-12-27,06:09,52
2019-12-27,06:11,56
2019-12-27,06:13,75
2019-12-27,06:15,55
2019-12-27,06:17,59
2019-12-27,06:19,55
2019-12-27,06:21,55
2019-12-27,06:23,52
2019-12-27,06:25,49
2019-12-27,06:27,51
2019-12-27,06:29,49
2019-12-27,06:31,66
2019-12-27,06:33,49
2019-12-27,06:35,59
2019-12-27,06:39,59
2019-12-27,06:41,75
2019-12-27,06:43,66
2019-12-27,06:47,67
2019-12-27,06:51,75
2019-12-27,06:53,55
2019-12-27,06:55,71
2019-12-27,06:57,70
2019-12-27,06:59,48
2019-12-27,07:01,48
2019-12-27,07:03,48
2019-12-27,07:05,49
2019-12-27,07:07,48
2019-12-27,07:09,55
2019-12-27,07:11,48
2019-12-27,07:13,55
2019-12-27,07:15,55
2019-12-27,07:17,71
2019-12-27,07:19,79
2019-12-27,07:23,49
2019-12-27,07:25,51
2019-12-27,07:27,75
2019-12-27,07:29,55
2019-12-27,07:31,51
2019-12-27,07:33,49
2019-12-27,07:35,48
2019-12-27,07:37,45
2019-12-27,07:39,50
2019-12-27,07:41,75
2019-12-27,07:43,48
2019-12-27,07:45,62
2019-12-27,07:47,48
2019-12-27,07:49,49
2019-12-27,07:51,46
2019-12-27,07:53,46
2019-12-27,07:55,49
2019-12-27,07:57,49
2019-12-27,07:59,48
2019-12-27,08:01,70
2019-12-27,08:03,50
2019-12-27,08:05,47
2019-12-27,08:07,71
2019-12-27,08:09,50
2019-12-27,08:11,49
2019-12-27,08:13,49
2019-12-27,08:15,47
2019-12-27,08:17,48
2019-12-27,08:19,45
2019-12-27,08:21,48
2019-12-27,08:23,55
2019-12-27,08:25,47
2019-12-27,08:27,50
2019-12-27,08:29,55
2019-12-27,08:31,54
2019-12-27,08:33,52
2019-12-27,08:35,55
2019-12-27,08:37,48
2019-12-27,08:39,48
2019-12-27,08:41,48
2019-12-27,08:43,57
2019-12-27,08:45,48
2019-12-27,08:47,48
2019-12-27,08:49,49
2019-12-27,08:51,78
2019-12-27,08:53,52
2019-12-27,08:55,49
2019-12-27,08:57,48
2019-12-27,08:59,49
2019-12-27,09:01,48
2019-12-27,09:03,49
2019-12-27,09:05,48
2019-12-27,09:07,55
2019-12-27,09:09,56
2019-12-27,09:11,55
2019-12-27,09:13,48
2019-12-27,09:15,54
2019-12-27,09:17,55
2019-12-27,09:19,55
2019-12-27,09:21,55
2019-12-27,09:23,48
2019-12-27,09:25,49
2019-12-27,09:27,53
2019-12-27,09:29,53
2019-12-27,09:31,48
2019-12-27,09:33,55
2019-12-27,09:35,53
2019-12-27,09:37,55
2019-12-27,09:39,48
2019-12-27,09:41,55
2019-12-27,09:43,74
2019-12-27,09:45,49
2019-12-27,09:47,45
2019-12-27,09:51,48
2019-12-27,09:53,48
2019-12-27,09:55,50
2019-12-27,09:57,48
2019-12-27,09:59,48
2019-12-27,10:01,48
2019-12-27,10:03,49
2019-12-27,10:05,48
2019-12-27,10:07,50
2019-12-27,10:11,70
2019-12-27,10:13,56
2019-12-27,10:15,48
2019-12-27,10:17,48
2019-12-27,10:19,49
2019-12-27,10:21,75
2019-12-27,10:23,55
2019-12-27,10:25,48
2019-12-27,10:27,44
2019-12-27,10:29,53
2019-12-27,10:31,55
2019-12-27,10:33,75
2019-12-27,10:35,45
2019-12-27,10:37,48
2019-12-27,10:39,48
2019-12-27,10:41,49
2019-12-27,10:43,48
2019-12-27,10:45,55
2019-12-27,10:47,48
2019-12-27,10:49,48
2019-12-27,10:51,48
2019-12-27,10:53,55
2019-12-27,10:55,55
2019-12-27,10:57,55
2019-12-27,10:59,53
2019-12-27,11:01,57
2019-12-27,11:03,48
2019-12-27,11:05,55
2019-12-27,11:07,53
2019-12-27,11:09,56
2019-12-27,11:11,48
2019-12-27,11:13,55
2019-12-27,11:15,54
2019-12-27,11:17,55
2019-12-27,11:19,48
2019-12-27,11:21,55
2019-12-27,11:23,55
2019-12-27,11:25,86
2019-12-27,11:27,48
2019-12-27,11:31,54
2019-12-27,11:33,75
2019-12-27,11:35,59
2019-12-27,11:37,75
2019-12-27,11:39,55
2019-12-27,11:41,75
2019-12-27,11:43,75
2019-12-27,11:45,66
2019-12-27,11:47,71
2019-12-27,11:49,55
2019-12-27,11:51,75
2019-12-27,11:53,67
2019-12-27,11:55,73
2019-12-27,11:57,48
2019-12-27,11:59,48
2019-12-27,12:01,76
2019-12-27,12:03,76
2019-12-27,12:05,75
2019-12-27,12:07,48
2019-12-27,12:09,74
2019-12-27,12:11,63
2019-12-27,12:13,75
2019-12-27,12:15,71
2019-12-27,12:17,75
2019-12-27,12:19,77
2019-12-27,12:21,74
2019-12-27,12:22,76
2019-12-27,12:25,80
2019-12-27,12:26,82
2019-12-27,12:32,79
2019-12-27,12:41,100
2019-12-27,12:50,81
2019-12-27,12:51,85
2019-12-27,12:53,79
2019-12-27,12:54,92
2019-12-27,13:01,55
2019-12-27,13:11,75
2019-12-27,13:13,75
2019-12-27,13:15,74
2019-12-27,13:17,59
2019-12-27,13:19,75
2019-12-27,13:21,75
2019-12-27,13:23,94
2019-12-27,13:25,55
2019-12-27,13:27,74
2019-12-27,13:29,63
2019-12-27,13:31,76
2019-12-27,13:33,76
2019-12-27,13:35,75
2019-12-27,13:37,66
2019-12-27,13:39,56
2019-12-27,13:41,75
2019-12-27,13:43,75
2019-12-27,13:45,56
2019-12-27,13:49,48
2019-12-27,13:51,94
2019-12-27,13:53,55
2019-12-27,13:55,63
2019-12-27,13:57,53
2019-12-27,13:59,50
2019-12-27,14:01,74
2019-12-27,14:03,52
2019-12-27,14:05,55
2019-12-27,14:07,68
2019-12-27,14:11,78
2019-12-27,14:13,55
2019-12-27,14:15,74
2019-12-27,14:17,75
2019-12-27,14:19,71
2019-12-27,14:21,94
2019-12-27,14:23,56
2019-12-27,14:25,47
2019-12-27,14:35,52
2019-12-27,14:45,51
2019-12-27,14:50,53
2019-12-27,14:56,48
2019-12-27,15:06,48
2019-12-27,15:08,81
2019-12-27,15:09,80
2019-12-27,15:10,78
2019-12-27,15:11,74
2019-12-27,15:12,82
2019-12-27,15:13,85
2019-12-27,15:16,55
2019-12-27,15:26,52
2019-12-27,15:32,50
2019-12-27,15:34,56
2019-12-27,15:39,81
2019-12-27,15:40,102
2019-12-27,15:41,75
2019-12-27,15:42,72
2019-12-27,15:43,72
2019-12-27,15:44,73
2019-12-27,16:04,75
2019-12-27,16:14,50
2019-12-27,16:17,47
2019-12-27,16:21,48
2019-12-27,16:23,74
2019-12-27,16:24,77
2019-12-27,16:33,75
2019-12-27,16:43,48
2019-12-27,16:53,55
2019-12-27,16:58,48
2019-12-27,17:00,49
2019-12-27,17:02,75
2019-12-27,17:08,76
2019-12-27,17:10,51
2019-12-27,17:12,86
2019-12-27,17:13,69
2019-12-27,17:14,76
2019-12-27,17:18,74
2019-12-27,17:19,76
2019-12-27,17:20,79
2019-12-27,17:30,76
2019-12-27,17:40,85
2019-12-27,17:41,108
2019-12-27,17:42,74
2019-12-27,17:44,75
2019-12-27,17:50,53
2019-12-27,18:00,52
2019-12-27,18:04,73
2019-12-27,18:07,98
2019-12-27,18:08,90
2019-12-27,18:09,85
2019-12-27,18:10,103
2019-12-27,18:12,80
2019-12-27,18:16,75
2019-12-27,18:26,56
2019-12-27,18:36,75
2019-12-27,18:46,56
2019-12-27,18:56,55
2019-12-27,19:06,75
2019-12-27,19:16,56
2019-12-27,19:21,67
2019-12-27,19:26,75
2019-12-27,19:36,59
2019-12-27,19:46,75
2019-12-27,19:56,75
2019-12-27,19:59,116
2019-12-27,20:00,112
2019-12-27,20:06,76
2019-12-27,20:11,75
2019-12-27,20:12,75
2019-12-27,20:26,75
2019-12-27,20:36,95
2019-12-27,20:46,55
2019-12-27,20:56,71
2019-12-27,20:57,99
2019-12-27,20:59,75
2019-12-27,21:00,78
2019-12-27,21:06,53
2019-12-27,21:16,55
2019-12-27,21:23,66
2019-12-27,21:25,55
2019-12-27,21:27,76
2019-12-27,21:29,65
2019-12-27,21:31,75
2019-12-27,21:33,72
2019-12-27,21:35,75
2019-12-27,21:37,75
2019-12-27,21:39,75
2019-12-27,21:41,75
2019-12-27,21:43,54
2019-12-27,21:45,75
2019-12-27,21:47,53
2019-12-27,21:49,49
2019-12-27,21:51,85
2019-12-27,21:53,75
2019-12-27,21:55,102
2019-12-27,21:56,106
2019-12-27,21:57,75
2019-12-27,21:59,76
2019-12-27,22:01,70
2019-12-27,22:03,93
2019-12-27,22:13,75
2019-12-27,22:23,53
2019-12-27,22:33,55
2019-12-27,22:43,51
2019-12-27,22:53,59
2019-12-27,23:03,55
2019-12-27,23:13,75
2019-12-27,23:21,92
2019-12-27,23:23,65
2019-12-27,23:25,77
2019-12-27,23:26,74
2019-12-27,23:27,77
2019-12-27,23:33,75
2019-12-27,23:43,60
2019-12-27,23:53,71
2019-12-28,00:03,55
2019-12-28,00:13,75
2019-12-28,00:23,76
2019-12-28,00:33,55
2019-12-28,00:43,48
2019-12-28,00:53,75
2019-12-28,01:03,55
2019-12-28,01:13,75
2019-12-28,01:18,75
2019-12-28,01:23,75
2019-12-28,01:29,86
2019-12-28,01:31,71
2019-12-28,01:32,80
2019-12-28,01:33,75
2019-12-28,01:43,51
2019-12-28,01:53,85
2019-12-28,01:57,48
2019-12-28,01:59,48
2019-12-28,02:01,47
2019-12-28,02:03,48
2019-12-28,02:05,47
2019-12-28,02:07,48
2019-12-28,02:09,48
2019-12-28,02:11,47
2019-12-28,02:13,49
2019-12-28,02:15,50
2019-12-28,02:17,48
2019-12-28,02:19,48
2019-12-28,02:21,49
2019-12-28,02:23,48
2019-12-28,02:25,48
2019-12-28,02:27,54
2019-12-28,02:29,48
2019-12-28,02:31,49
2019-12-28,02:33,48
2019-12-28,02:35,40
2019-12-28,02:37,48
2019-12-28,02:39,46
2019-12-28,02:41,48
2019-12-28,02:43,48
2019-12-28,02:45,48
2019-12-28,02:47,48
2019-12-28,02:49,49
2019-12-28,02:51,48
2019-12-28,02:53,48
2019-12-28,02:55,48
2019-12-28,02:57,48
2019-12-28,02:59,55
2019-12-28,03:01,55
2019-12-28,03:03,47
2019-12-28,03:05,55
2019-12-28,03:07,50
2019-12-28,03:09,55
2019-12-28,03:11,60
2019-12-28,03:13,70
2019-12-28,03:15,55
2019-12-28,03:17,56
2019-12-28,03:19,55
2019-12-28,03:21,49
2019-12-28,03:23,55
2019-12-28,03:25,53
2019-12-28,03:27,53
2019-12-28,03:29,49
2019-12-28,03:31,48
2019-12-28,03:33,49
2019-12-28,03:35,50
2019-12-28,03:37,50
2019-12-28,03:39,53
2019-12-28,03:41,51
2019-12-28,03:43,52
2019-12-28,03:45,52
2019-12-28,03:47,53
2019-12-28,03:49,47
2019-12-28,03:51,48
2019-12-28,03:53,49
2019-12-28,03:55,94
2019-12-28,03:57,75
2019-12-28,03:59,45
2019-12-28,04:01,48
2019-12-28,04:03,44
2019-12-28,04:05,48
2019-12-28,04:07,49
2019-12-28,04:09,47
2019-12-28,04:11,51
2019-12-28,04:13,47
2019-12-28,04:15,44
2019-12-28,04:17,48
2019-12-28,04:19,46
2019-12-28,04:21,48
2019-12-28,04:23,48
2019-12-28,04:25,48
2019-12-28,04:27,48
2019-12-28,04:29,49
2019-12-28,04:31,49
2019-12-28,04:33,45
2019-12-28,04:35,47
2019-12-28,04:37,48
2019-12-28,04:39,48
2019-12-28,04:41,49
2019-12-28,04:43,56
2019-12-28,04:45,58
2019-12-28,04:47,49
2019-12-28,04:49,48
2019-12-28,04:51,49
2019-12-28,04:53,55
2019-12-28,04:55,50
2019-12-28,04:57,78
2019-12-28,04:59,63
2019-12-28,05:01,54
2019-12-28,05:03,75
2019-12-28,05:05,48
2019-12-28,05:07,54
2019-12-28,05:09,50
2019-12-28,05:11,48
2019-12-28,05:13,49
2019-12-28,05:15,49
2019-12-28,05:17,50
2019-12-28,05:19,49
2019-12-28,05:21,49
2019-12-28,05:23,50
2019-12-28,05:25,48
2019-12-28,05:27,50
2019-12-28,05:29,50
2019-12-28,05:31,49
2019-12-28,05:33,48
2019-12-28,05:35,49
2019-12-28,05:37,50
2019-12-28,05:39,49
2019-12-28,05:41,49
2019-12-28,05:43,44
2019-12-28,05:45,48
2019-12-28,05:47,53
2019-12-28,05:49,50
2019-12-28,05:51,47
2019-12-28,05:53,49
2019-12-28,05:55,48
2019-12-28,05:57,48
2019-12-28,05:59,48
2019-12-28,06:01,48
2019-12-28,06:03,48
2019-12-28,06:05,49
2019-12-28,06:07,75
2019-12-28,06:09,48
2019-12-28,06:11,48
2019-12-28,06:13,50
2019-12-28,06:15,48
2019-12-28,06:17,48
2019-12-28,06:19,75
2019-12-28,06:21,51
2019-12-28,06:23,48
2019-12-28,06:25,47
2019-12-28,06:27,47
2019-12-28,06:29,48
2019-12-28,06:31,49
2019-12-28,06:33,56
2019-12-28,06:35,50
2019-12-28,06:37,48
2019-12-28,06:39,55
2019-12-28,06:41,56
2019-12-28,06:43,56
2019-12-28,06:45,48
2019-12-28,06:47,49
2019-12-28,06:49,48
2019-12-28,06:51,48
2019-12-28,06:53,50
2019-12-28,06:55,48
2019-12-28,06:57,49
2019-12-28,06:59,49
2019-12-28,07:01,48
2019-12-28,07:03,48
2019-12-28,07:05,49
2019-12-28,07:07,49
2019-12-28,07:09,48
2019-12-28,07:11,48
2019-12-28,07:13,47
2019-12-28,07:15,49
2019-12-28,07:17,50
2019-12-28,07:19,48
2019-12-28,07:21,48
2019-12-28,07:23,70
2019-12-28,07:25,44
2019-12-28,07:27,48
2019-12-28,07:29,48
2019-12-28,07:31,48
2019-12-28,07:33,49
2019-12-28,07:35,48
2019-12-28,07:37,47
2019-12-28,07:39,49
2019-12-28,07:41,51
2019-12-28,07:43,49
2019-12-28,07:45,48
2019-12-28,07:47,47
2019-12-28,07:49,45
2019-12-28,07:51,47
2019-12-28,07:53,48
2019-12-28,07:55,75
2019-12-28,07:57,57
2019-12-28,07:59,48
2019-12-28,08:01,75
2019-12-28,08:03,50
2019-12-28,08:05,48
2019-12-28,08:07,53
2019-12-28,08:09,55
2019-12-28,08:11,49
2019-12-28,08:13,48
2019-12-28,08:15,49
2019-12-28,08:17,52
2019-12-28,08:19,48
2019-12-28,08:21,48
2019-12-28,08:23,70
2019-12-28,08:25,45
2019-12-28,08:27,49
2019-12-28,08:29,52
2019-12-28,08:31,50
2019-12-28,08:33,49
2019-12-28,08:35,48
2019-12-28,08:37,48
2019-12-28,08:39,48
2019-12-28,08:41,49
2019-12-28,08:43,48
2019-12-28,08:45,48
2019-12-28,08:47,48
2019-12-28,08:49,48
2019-12-28,08:51,48
2019-12-28,08:53,49
2019-12-28,08:55,49
2019-12-28,08:57,48
2019-12-28,08:59,75
2019-12-28,09:01,41
2019-12-28,09:03,56
2019-12-28,09:05,47
2019-12-28,09:07,46
2019-12-28,09:09,49
2019-12-28,09:11,48
2019-12-28,09:13,48
2019-12-28,09:15,46
2019-12-28,09:17,48
2019-12-28,09:19,48
2019-12-28,09:21,47
2019-12-28,09:23,49
2019-12-28,09:25,48
2019-12-28,09:27,46
2019-12-28,09:29,49
2019-12-28,09:31,77
2019-12-28,09:33,54
2019-12-28,09:35,75
2019-12-28,09:37,74
2019-12-28,09:39,55
2019-12-28,09:41,78
2019-12-28,09:43,94
2019-12-28,09:45,78
2019-12-28,09:47,48
2019-12-28,09:49,53
2019-12-28,09:51,56
2019-12-28,09:53,75
2019-12-28,09:55,49
2019-12-28,09:57,75
2019-12-28,09:59,75
2019-12-28,10:01,53
2019-12-28,10:03,49
2019-12-28,10:05,75
2019-12-28,10:07,51
2019-12-28,10:09,48
2019-12-28,10:11,48
2019-12-28,10:13,48
2019-12-28,10:15,48
2019-12-28,10:17,79
2019-12-28,10:19,71
2019-12-28,10:21,73
2019-12-28,10:23,75
2019-12-28,10:25,54
2019-12-28,10:27,51
2019-12-28,10:29,64
2019-12-28,10:31,86
2019-12-28,10:33,75
2019-12-28,10:35,55
2019-12-28,10:37,49
2019-12-28,10:39,56
2019-12-28,10:41,84
2019-12-28,10:43,47
2019-12-28,10:45,48
2019-12-28,10:47,46
2019-12-28,10:49,51
2019-12-28,10:51,55
2019-12-28,10:53,48
2019-12-28,10:55,75
2019-12-28,10:57,61
2019-12-28,10:59,58
2019-12-28,11:01,48
2019-12-28,11:03,48
2019-12-28,11:05,46
2019-12-28,11:07,48
2019-12-28,11:09,48
2019-12-28,11:11,50
2019-12-28,11:13,52
2019-12-28,11:15,50
2019-12-28,11:17,52
2019-12-28,11:19,48
2019-12-28,11:21,71
2019-12-28,11:23,53
2019-12-28,11:25,50
2019-12-28,11:27,48
2019-12-28,11:29,47
2019-12-28,11:31,48
2019-12-28,11:33,48
2019-12-28,11:35,51
2019-12-28,11:37,48
2019-12-28,11:39,48
2019-12-28,11:41,55
2019-12-28,11:43,48
2019-12-28,11:45,55
2019-12-28,11:47,47
2019-12-28,11:49,50
2019-12-28,11:51,48
2019-12-28,11:53,47
2019-12-28,11:55,50
2019-12-28,11:57,55
2019-12-28,11:59,46
2019-12-28,12:01,47
2019-12-28,12:03,52
2019-12-28,12:05,94
2019-12-28,12:07,70
2019-12-28,12:09,74
2019-12-28,12:11,48
2019-12-28,12:13,78
2019-12-28,12:15,55
2019-12-28,12:17,75
2019-12-28,12:19,55
2019-12-28,12:21,75
2019-12-28,12:23,48
2019-12-28,12:25,76
2019-12-28,12:27,48
2019-12-28,12:29,70
2019-12-28,12:31,51
2019-12-28,12:33,70
2019-12-28,12:37,75
2019-12-28,12:39,79
2019-12-28,12:41,75
2019-12-28,12:43,77
2019-12-28,12:53,72
2019-12-28,13:03,58
2019-12-28,13:07,87
2019-12-28,13:08,82
2019-12-28,13:09,86
2019-12-28,13:10,86
2019-12-28,13:11,95
2019-12-28,13:35,95
2019-12-28,13:37,81
2019-12-28,13:39,107
2019-12-28,13:40,105
2019-12-28,13:41,85
2019-12-28,13:42,86
